Timestamp,Name,Value
6.259404,"messages","Back Left Encoder Voltage 0.000000"
6.25956,"messages","Back Right Encoder Voltage 0.000000"
6.259931,"messages","Back left Angle 1.721593"
6.260279,"messages","Back right Angle 0.681593"
6.260432,"messages","Front left Angle -0.821593"
6.260727,"messages","Front right Angle -2.201593"
6.261126,"messages","Voltage 0.000000"
6.261588,"messages","module 0 0.000000"
6.261755,"messages","module 1 0.000000"
6.2619,"messages","module 2 0.000000"
6.262035,"messages","module 3 0.000000"
6.278991,"NT:/SmartDashboard/Loop Count: ",298
6.279062,"messages","Loop count 299"
6.279331,"messages","Back Left Encoder Voltage 0.000000"
6.279467,"messages","Back Right Encoder Voltage 0.000000"
6.279599,"messages","Back left Angle 1.721593"
6.279718,"messages","Back right Angle 0.681593"
6.279899,"messages","Front left Angle -0.821593"
6.280066,"messages","Front right Angle -2.201593"
6.280193,"messages","Voltage 0.000000"
6.280497,"messages","module 0 0.000000"
6.280623,"messages","module 1 0.000000"
6.280752,"messages","module 2 0.000000"
6.280879,"messages","module 3 0.000000"
6.299946,"NT:/SmartDashboard/Loop Count: ",299
6.299991,"messages","Loop count 300"
6.300357,"messages","Back Left Encoder Voltage 0.000000"
6.300557,"messages","Back Right Encoder Voltage 0.000000"
6.300756,"messages","Back left Angle 1.721593"
6.300907,"messages","Back right Angle 0.681593"
6.301192,"messages","Front left Angle -0.821593"
6.301366,"messages","Front right Angle -2.201593"
6.301547,"messages","Voltage 0.000000"
6.301979,"messages","module 0 0.000000"
6.302203,"messages","module 1 0.000000"
6.30239,"messages","module 2 0.000000"
6.302635,"messages","module 3 0.000000"
6.31991,"NT:/SmartDashboard/Loop Count: ",300
6.319954,"messages","Loop count 301"
6.320218,"messages","Back Left Encoder Voltage 0.000000"
6.320367,"messages","Back Right Encoder Voltage 0.000000"
6.320488,"messages","Back left Angle 1.721593"
6.320618,"messages","Back right Angle 0.681593"
6.320749,"messages","Front left Angle -0.821593"
6.320876,"messages","Front right Angle -2.201593"
6.321024,"messages","Voltage 0.000000"
6.321296,"messages","module 0 0.000000"
6.321474,"messages","module 1 0.000000"
6.321589,"messages","module 2 0.000000"
6.321709,"messages","module 3 0.000000"
6.338988,"NT:/SmartDashboard/Loop Count: ",301
6.339061,"messages","Loop count 302"
6.339842,"messages","Back Left Encoder Voltage 0.000000"
6.340151,"messages","Back Right Encoder Voltage 0.000000"
6.340372,"messages","Back left Angle 1.721593"
6.340585,"messages","Back right Angle 0.681593"
6.340796,"messages","Front left Angle -0.821593"
6.340975,"messages","Front right Angle -2.201593"
6.369483,"messages","Voltage 0.000000"
6.370327,"messages","module 0 0.000000"
6.370556,"messages","module 1 0.000000"
6.370776,"messages","module 2 0.000000"
6.371184,"messages","module 3 0.000000"
6.375883,"NT:/SmartDashboard/Loop Count: ",302
6.375933,"messages","Loop count 303"
6.376252,"messages","Back Left Encoder Voltage 0.000000"
6.376752,"messages","Back Right Encoder Voltage 0.000000"
6.377069,"messages","Back left Angle 1.721593"
6.377376,"messages","Back right Angle 0.681593"
6.377586,"messages","Front left Angle -0.821593"
6.377841,"messages","Front right Angle -2.201593"
6.37826,"messages","Voltage 0.000000"
6.378847,"messages","module 0 0.000000"
6.379357,"messages","module 1 0.000000"
6.379699,"messages","module 2 0.000000"
6.379912,"messages","module 3 0.000000"
6.380496,"NT:/SmartDashboard/Loop Count: ",303
6.380542,"messages","Loop count 304"
6.380917,"messages","Back Left Encoder Voltage 0.000000"
6.381468,"messages","Back Right Encoder Voltage 0.000000"
6.381701,"messages","Back left Angle 1.721593"
6.381883,"messages","Back right Angle 0.681593"
6.382042,"messages","Front left Angle -0.821593"
6.38217,"messages","Front right Angle -2.201593"
6.382306,"messages","Voltage 0.000000"
6.382582,"messages","module 0 0.000000"
6.382744,"messages","module 1 0.000000"
6.382926,"messages","module 2 0.000000"
6.383087,"messages","module 3 0.000000"
6.398903,"NT:/SmartDashboard/Loop Count: ",304
6.39895,"messages","Loop count 305"
6.399376,"messages","Back Left Encoder Voltage 0.000000"
6.399582,"messages","Back Right Encoder Voltage 0.000000"
6.399733,"messages","Back left Angle 1.721593"
6.39987,"messages","Back right Angle 0.681593"
6.400048,"messages","Front left Angle -0.821593"
6.400307,"messages","Front right Angle -2.201593"
6.400663,"messages","Voltage 0.000000"
6.401126,"messages","module 0 0.000000"
6.401269,"messages","module 1 0.000000"
6.401398,"messages","module 2 0.000000"
6.401534,"messages","module 3 0.000000"
6.419098,"NT:/SmartDashboard/Loop Count: ",305
6.419151,"messages","Loop count 306"
6.419513,"messages","Back Left Encoder Voltage 0.000000"
6.42001,"messages","Back Right Encoder Voltage 0.000000"
6.420258,"messages","Back left Angle 1.721593"
6.420461,"messages","Back right Angle 0.681593"
6.420681,"messages","Front left Angle -0.821593"
6.421312,"messages","Front right Angle -2.201593"
6.421536,"messages","Voltage 0.000000"
6.422218,"messages","module 0 0.000000"
6.422712,"messages","module 1 0.000000"
6.422909,"messages","module 2 0.000000"
6.423049,"messages","module 3 0.000000"
6.434444,"NT:/FMSInfo/FMSControlData",32
6.439413,"NT:/SmartDashboard/Loop Count: ",306
6.439491,"messages","Loop count 307"
6.440058,"messages","Back Left Encoder Voltage 0.000000"
6.440341,"messages","Back Right Encoder Voltage 0.000000"
6.440558,"messages","Back left Angle 1.721593"
6.440746,"messages","Back right Angle 0.681593"
6.441011,"messages","Front left Angle -0.821593"
6.441244,"messages","Front right Angle -2.201593"
6.441545,"messages","Voltage 0.000000"
6.444317,"NT:/LiveWindow/Ungrouped/Scheduler/Names",""
6.44436,"NT:/LiveWindow/Ungrouped/Scheduler/Ids",
6.444446,"NT:/LiveWindow/SwerveSubsystem/.hasCommand",false
6.444452,"NT:/LiveWindow/SwerveSubsystem/.command","none"
6.459946,"NT:/SmartDashboard/Loop Count: ",307
6.460046,"messages","Loop count 308"
6.461367,"messages","Back Left Encoder Voltage 0.000000"
6.462282,"messages","Back Right Encoder Voltage 0.000000"
6.463137,"messages","Back left Angle 1.721593"
6.463557,"messages","Back right Angle 0.681593"
6.463773,"messages","Front left Angle -0.821593"
6.463981,"messages","Front right Angle -2.201593"
6.464169,"messages","Voltage 0.000000"
6.47904,"NT:/SmartDashboard/Loop Count: ",308
6.479104,"messages","Loop count 309"
6.479383,"messages","Back Left Encoder Voltage 0.000000"
6.479537,"messages","Back Right Encoder Voltage 0.000000"
6.479733,"messages","Back left Angle 1.721593"
6.47991,"messages","Back right Angle 0.681593"
6.48008,"messages","Front left Angle -0.821593"
6.480256,"messages","Front right Angle -2.201593"
6.480411,"messages","Voltage 0.000000"
6.498955,"NT:/SmartDashboard/Loop Count: ",309
6.499015,"messages","Loop count 310"
6.499311,"messages","Back Left Encoder Voltage 0.000000"
6.499457,"messages","Back Right Encoder Voltage 0.000000"
6.49961,"messages","Back left Angle 1.721593"
6.499767,"messages","Back right Angle 0.681593"
6.499923,"messages","Front left Angle -0.821593"
6.500084,"messages","Front right Angle -2.201593"
6.50024,"messages","Voltage 0.000000"
6.519912,"NT:/SmartDashboard/Loop Count: ",310
6.519959,"messages","Loop count 311"
6.520254,"messages","Back Left Encoder Voltage 0.000000"
6.520402,"messages","Back Right Encoder Voltage 0.000000"
6.520555,"messages","Back left Angle 1.721593"
6.520712,"messages","Back right Angle 0.681593"
6.520848,"messages","Front left Angle -0.821593"
6.521036,"messages","Front right Angle -2.201593"
6.521187,"messages","Voltage 0.000000"
6.538943,"NT:/SmartDashboard/Loop Count: ",311
6.539,"messages","Loop count 312"
6.5395,"messages","Back Left Encoder Voltage 0.000000"
6.540046,"messages","Back Right Encoder Voltage 0.000000"
6.54027,"messages","Back left Angle 1.721593"
6.540507,"messages","Back right Angle 0.681593"
6.540698,"messages","Front left Angle -0.821593"
6.540974,"messages","Front right Angle -2.201593"
6.541159,"messages","Voltage 0.000000"
6.559923,"NT:/SmartDashboard/Loop Count: ",312
6.559971,"messages","Loop count 313"
6.560201,"messages","Back Left Encoder Voltage 0.000000"
6.56035,"messages","Back Right Encoder Voltage 0.000000"
6.560557,"messages","Back left Angle 1.721593"
6.560757,"messages","Back right Angle 0.681593"
6.561169,"messages","Front left Angle -0.821593"
6.561493,"messages","Front right Angle -2.201593"
6.561726,"messages","Voltage 0.000000"
6.579982,"NT:/SmartDashboard/Loop Count: ",313
6.580071,"messages","Loop count 314"
6.581172,"messages","Back Left Encoder Voltage 0.000000"
6.581483,"messages","Back Right Encoder Voltage 0.000000"
6.581859,"messages","Back left Angle 1.721593"
6.582427,"messages","Back right Angle 0.681593"
6.582676,"messages","Front left Angle -0.821593"
6.582911,"messages","Front right Angle -2.201593"
6.583048,"messages","Voltage 0.000000"
6.599921,"NT:/SmartDashboard/Loop Count: ",314
6.600004,"messages","Loop count 315"
6.600369,"messages","Back Left Encoder Voltage 0.000000"
6.600564,"messages","Back Right Encoder Voltage 0.000000"
6.60073,"messages","Back left Angle 1.721593"
6.600977,"messages","Back right Angle 0.681593"
6.601256,"messages","Front left Angle -0.821593"
6.601417,"messages","Front right Angle -2.201593"
6.601591,"messages","Voltage 0.000000"
6.619918,"NT:/SmartDashboard/Loop Count: ",315
6.619974,"messages","Loop count 316"
6.620314,"messages","Back Left Encoder Voltage 0.000000"
6.620568,"messages","Back Right Encoder Voltage 0.000000"
6.620772,"messages","Back left Angle 1.721593"
6.621036,"messages","Back right Angle 0.681593"
6.621245,"messages","Front left Angle -0.821593"
6.621412,"messages","Front right Angle -2.201593"
6.621624,"messages","Voltage 0.000000"
6.639918,"NT:/SmartDashboard/Loop Count: ",316
6.639979,"messages","Loop count 317"
6.640236,"messages","Back Left Encoder Voltage 0.000000"
6.64039,"messages","Back Right Encoder Voltage 0.000000"
6.640531,"messages","Back left Angle 1.721593"
6.640645,"messages","Back right Angle 0.681593"
6.640773,"messages","Front left Angle -0.821593"
6.640968,"messages","Front right Angle -2.201593"
6.641111,"messages","Voltage 0.000000"
6.6595,"NT:/SmartDashboard/Loop Count: ",317
6.659738,"messages","Loop count 318"
6.660234,"messages","Back Left Encoder Voltage 0.000000"
6.660497,"messages","Back Right Encoder Voltage 0.000000"
6.660681,"messages","Back left Angle 1.721593"
6.660917,"messages","Back right Angle 0.681593"
6.661057,"messages","Front left Angle -0.821593"
6.66119,"messages","Front right Angle -2.201593"
6.661309,"messages","Voltage 0.000000"
6.67918,"NT:/SmartDashboard/Loop Count: ",318
6.679248,"messages","Loop count 319"
6.679524,"messages","Back Left Encoder Voltage 0.000000"
6.67967,"messages","Back Right Encoder Voltage 0.000000"
6.679795,"messages","Back left Angle 1.721593"
6.679953,"messages","Back right Angle 0.681593"
6.680079,"messages","Front left Angle -0.821593"
6.680223,"messages","Front right Angle -2.201593"
6.680351,"messages","Voltage 0.000000"
6.69898,"NT:/SmartDashboard/Loop Count: ",319
6.699157,"messages","Loop count 320"
6.699696,"messages","Back Left Encoder Voltage 0.000000"
6.699889,"messages","Back Right Encoder Voltage 0.000000"
6.700056,"messages","Back left Angle 1.721593"
6.700199,"messages","Back right Angle 0.681593"
6.700527,"messages","Front left Angle -0.821593"
6.700685,"messages","Front right Angle -2.201593"
6.700844,"messages","Voltage 0.000000"
6.718997,"NT:/SmartDashboard/Loop Count: ",320
6.719044,"messages","Loop count 321"
6.719287,"messages","Back Left Encoder Voltage 0.000000"
6.719459,"messages","Back Right Encoder Voltage 0.000000"
6.719657,"messages","Back left Angle 1.721593"
6.719933,"messages","Back right Angle 0.681593"
6.720419,"messages","Front left Angle -0.821593"
6.720626,"messages","Front right Angle -2.201593"
6.720774,"messages","Voltage 0.000000"
6.74011,"NT:/SmartDashboard/Loop Count: ",321
6.740248,"messages","Loop count 322"
6.741526,"messages","Back Left Encoder Voltage 0.000000"
6.742021,"messages","Back Right Encoder Voltage 0.000000"
6.742508,"messages","Back left Angle 1.721593"
6.742714,"messages","Back right Angle 0.681593"
6.743109,"messages","Front left Angle -0.821593"
6.743478,"messages","Front right Angle -2.201593"
6.743786,"messages","Voltage 0.000000"
6.758924,"NT:/SmartDashboard/Loop Count: ",322
6.758986,"messages","Loop count 323"
6.759452,"messages","Back Left Encoder Voltage 0.000000"
6.759838,"messages","Back Right Encoder Voltage 0.000000"
6.760051,"messages","Back left Angle 1.721593"
6.760227,"messages","Back right Angle 0.681593"
6.760417,"messages","Front left Angle -0.821593"
6.760704,"messages","Front right Angle -2.201593"
6.760955,"messages","Voltage 0.000000"
6.779944,"NT:/SmartDashboard/Loop Count: ",323
6.779997,"messages","Loop count 324"
6.780578,"messages","Back Left Encoder Voltage 0.000000"
6.780919,"messages","Back Right Encoder Voltage 0.000000"
6.781104,"messages","Back left Angle 1.721593"
6.781316,"messages","Back right Angle 0.681593"
6.781493,"messages","Front left Angle -0.821593"
6.781739,"messages","Front right Angle -2.201593"
6.782019,"messages","Voltage 0.000000"
6.79991,"NT:/SmartDashboard/Loop Count: ",324
6.799949,"messages","Loop count 325"
6.80015,"messages","Back Left Encoder Voltage 0.000000"
6.800273,"messages","Back Right Encoder Voltage 0.000000"
6.800403,"messages","Back left Angle 1.721593"
6.800531,"messages","Back right Angle 0.681593"
6.800653,"messages","Front left Angle -0.821593"
6.800769,"messages","Front right Angle -2.201593"
6.800905,"messages","Voltage 0.000000"
6.819978,"NT:/SmartDashboard/Loop Count: ",325
6.820045,"messages","Loop count 326"
6.820359,"messages","Back Left Encoder Voltage 0.000000"
6.820544,"messages","Back Right Encoder Voltage 0.000000"
6.820697,"messages","Back left Angle 1.721593"
6.82084,"messages","Back right Angle 0.681593"
6.821025,"messages","Front left Angle -0.821593"
6.821181,"messages","Front right Angle -2.201593"
6.821327,"messages","Voltage 0.000000"
6.839989,"NT:/SmartDashboard/Loop Count: ",326
6.840047,"messages","Loop count 327"
6.840396,"messages","Back Left Encoder Voltage 0.000000"
6.84066,"messages","Back Right Encoder Voltage 0.000000"
6.840906,"messages","Back left Angle 1.721593"
6.841154,"messages","Back right Angle 0.681593"
6.841393,"messages","Front left Angle -0.821593"
6.841715,"messages","Front right Angle -2.201593"
6.843236,"messages","Voltage 0.000000"
6.859323,"NT:/SmartDashboard/Loop Count: ",327
6.8595,"messages","Loop count 328"
6.860075,"messages","Back Left Encoder Voltage 0.000000"
6.860562,"messages","Back Right Encoder Voltage 0.000000"
6.860773,"messages","Back left Angle 1.721593"
6.861097,"messages","Back right Angle 0.681593"
6.861391,"messages","Front left Angle -0.821593"
6.861631,"messages","Front right Angle -2.201593"
6.861855,"messages","Voltage 0.000000"
6.879983,"NT:/SmartDashboard/Loop Count: ",328
6.880145,"messages","Loop count 329"
6.881105,"messages","Back Left Encoder Voltage 0.000000"
6.881356,"messages","Back Right Encoder Voltage 0.000000"
6.881567,"messages","Back left Angle 1.721593"
6.88211,"messages","Back right Angle 0.681593"
6.882303,"messages","Front left Angle -0.821593"
6.882493,"messages","Front right Angle -2.201593"
6.882712,"messages","Voltage 0.000000"
6.898959,"NT:/SmartDashboard/Loop Count: ",329
6.899026,"messages","Loop count 330"
6.89932,"messages","Back Left Encoder Voltage 0.000000"
6.899466,"messages","Back Right Encoder Voltage 0.000000"
6.899644,"messages","Back left Angle 1.721593"
6.899842,"messages","Back right Angle 0.681593"
6.900081,"messages","Front left Angle -0.821593"
6.900407,"messages","Front right Angle -2.201593"
6.900578,"messages","Voltage 0.000000"
6.919915,"NT:/SmartDashboard/Loop Count: ",330
6.919961,"messages","Loop count 331"
6.920203,"messages","Back Left Encoder Voltage 0.000000"
6.920337,"messages","Back Right Encoder Voltage 0.000000"
6.920479,"messages","Back left Angle 1.721593"
6.920674,"messages","Back right Angle 0.681593"
6.920923,"messages","Front left Angle -0.821593"
6.921273,"messages","Front right Angle -2.201593"
6.921683,"messages","Voltage 0.000000"
6.939931,"NT:/SmartDashboard/Loop Count: ",331
6.939987,"messages","Loop count 332"
6.940502,"messages","Back Left Encoder Voltage 0.000000"
6.940795,"messages","Back Right Encoder Voltage 0.000000"
6.940979,"messages","Back left Angle 1.721593"
6.94114,"messages","Back right Angle 0.681593"
6.941297,"messages","Front left Angle -0.821593"
6.941477,"messages","Front right Angle -2.201593"
6.941737,"messages","Voltage 0.000000"
6.959056,"NT:/SmartDashboard/Loop Count: ",332
6.959206,"messages","Loop count 333"
6.960295,"messages","Back Left Encoder Voltage 0.000000"
6.960501,"messages","Back Right Encoder Voltage 0.000000"
6.960715,"messages","Back left Angle 1.721593"
6.960937,"messages","Back right Angle 0.681593"
6.961108,"messages","Front left Angle -0.821593"
6.961232,"messages","Front right Angle -2.201593"
6.961385,"messages","Voltage 0.000000"
6.979917,"NT:/SmartDashboard/Loop Count: ",333
6.979973,"messages","Loop count 334"
6.980228,"messages","Back Left Encoder Voltage 0.000000"
6.980362,"messages","Back Right Encoder Voltage 0.000000"
6.980503,"messages","Back left Angle 1.721593"
6.980632,"messages","Back right Angle 0.681593"
6.980756,"messages","Front left Angle -0.821593"
6.980888,"messages","Front right Angle -2.201593"
6.981008,"messages","Voltage 0.000000"
6.99897,"NT:/SmartDashboard/Loop Count: ",334
6.999059,"messages","Loop count 335"
6.9994,"messages","Back Left Encoder Voltage 0.000000"
6.99961,"messages","Back Right Encoder Voltage 0.000000"
6.999749,"messages","Back left Angle 1.721593"
6.999876,"messages","Back right Angle 0.681593"
7.00003,"messages","Front left Angle -0.821593"
7.000204,"messages","Front right Angle -2.201593"
7.000519,"messages","Voltage 0.000000"
7.019916,"NT:/SmartDashboard/Loop Count: ",335
7.019974,"messages","Loop count 336"
7.020218,"messages","Back Left Encoder Voltage 0.000000"
7.020377,"messages","Back Right Encoder Voltage 0.000000"
7.020509,"messages","Back left Angle 1.721593"
7.020628,"messages","Back right Angle 0.681593"
7.020752,"messages","Front left Angle -0.821593"
7.020897,"messages","Front right Angle -2.201593"
7.021033,"messages","Voltage 0.000000"
7.039982,"NT:/SmartDashboard/Loop Count: ",336
7.040084,"messages","Loop count 337"
7.040466,"messages","Back Left Encoder Voltage 0.000000"
7.040631,"messages","Back Right Encoder Voltage 0.000000"
7.040786,"messages","Back left Angle 1.721593"
7.040952,"messages","Back right Angle 0.681593"
7.0411,"messages","Front left Angle -0.821593"
7.041261,"messages","Front right Angle -2.201593"
7.041402,"messages","Voltage 0.000000"
7.059971,"NT:/SmartDashboard/Loop Count: ",337
7.060026,"messages","Loop count 338"
7.0604,"messages","Back Left Encoder Voltage 0.000000"
7.06067,"messages","Back Right Encoder Voltage 0.000000"
7.060796,"messages","Back left Angle 1.721593"
7.060944,"messages","Back right Angle 0.681593"
7.061118,"messages","Front left Angle -0.821593"
7.06139,"messages","Front right Angle -2.201593"
7.06159,"messages","Voltage 0.000000"
7.079165,"NT:/SmartDashboard/Loop Count: ",338
7.079359,"messages","Loop count 339"
7.079699,"messages","Back Left Encoder Voltage 0.000000"
7.079915,"messages","Back Right Encoder Voltage 0.000000"
7.080117,"messages","Back left Angle 1.721593"
7.080271,"messages","Back right Angle 0.681593"
7.080474,"messages","Front left Angle -0.821593"
7.080633,"messages","Front right Angle -2.201593"
7.080829,"messages","Voltage 0.000000"
7.099906,"NT:/SmartDashboard/Loop Count: ",339
7.09996,"messages","Loop count 340"
7.100205,"messages","Back Left Encoder Voltage 0.000000"
7.100374,"messages","Back Right Encoder Voltage 0.000000"
7.100589,"messages","Back left Angle 1.721593"
7.100943,"messages","Back right Angle 0.681593"
7.101171,"messages","Front left Angle -0.821593"
7.101328,"messages","Front right Angle -2.201593"
7.101513,"messages","Voltage 0.000000"
7.119918,"NT:/SmartDashboard/Loop Count: ",340
7.11997,"messages","Loop count 341"
7.120285,"messages","Back Left Encoder Voltage 0.000000"
7.120501,"messages","Back Right Encoder Voltage 0.000000"
7.120761,"messages","Back left Angle 1.721593"
7.120922,"messages","Back right Angle 0.681593"
7.121108,"messages","Front left Angle -0.821593"
7.121275,"messages","Front right Angle -2.201593"
7.121427,"messages","Voltage 0.000000"
7.139951,"NT:/SmartDashboard/Loop Count: ",341
7.140022,"messages","Loop count 342"
7.140375,"messages","Back Left Encoder Voltage 0.000000"
7.14071,"messages","Back Right Encoder Voltage 0.000000"
7.142141,"messages","Back left Angle 1.721593"
7.142647,"messages","Back right Angle 0.681593"
7.143766,"messages","Front left Angle -0.821593"
7.144179,"messages","Front right Angle -2.201593"
7.144463,"messages","Voltage 0.000000"
7.159002,"NT:/SmartDashboard/Loop Count: ",342
7.159078,"messages","Loop count 343"
7.159405,"messages","Back Left Encoder Voltage 0.000000"
7.159646,"messages","Back Right Encoder Voltage 0.000000"
7.159987,"messages","Back left Angle 1.721593"
7.160298,"messages","Back right Angle 0.681593"
7.160509,"messages","Front left Angle -0.821593"
7.16068,"messages","Front right Angle -2.201593"
7.160826,"messages","Voltage 0.000000"
7.178957,"NT:/SmartDashboard/Loop Count: ",343
7.179075,"messages","Loop count 344"
7.179588,"messages","Back Left Encoder Voltage 0.000000"
7.179783,"messages","Back Right Encoder Voltage 0.000000"
7.17995,"messages","Back left Angle 1.721593"
7.180128,"messages","Back right Angle 0.681593"
7.180276,"messages","Front left Angle -0.821593"
7.180427,"messages","Front right Angle -2.201593"
7.180576,"messages","Voltage 0.000000"
7.200058,"NT:/SmartDashboard/Loop Count: ",344
7.200244,"messages","Loop count 345"
7.200671,"messages","Back Left Encoder Voltage 0.000000"
7.200907,"messages","Back Right Encoder Voltage 0.000000"
7.201063,"messages","Back left Angle 1.721593"
7.201369,"messages","Back right Angle 0.681593"
7.201754,"messages","Front left Angle -0.821593"
7.202182,"messages","Front right Angle -2.201593"
7.20243,"messages","Voltage 0.000000"
7.219084,"NT:/SmartDashboard/Loop Count: ",345
7.219312,"messages","Loop count 346"
7.219799,"messages","Back Left Encoder Voltage 0.000000"
7.219988,"messages","Back Right Encoder Voltage 0.000000"
7.220222,"messages","Back left Angle 1.721593"
7.22041,"messages","Back right Angle 0.681593"
7.220623,"messages","Front left Angle -0.821593"
7.221063,"messages","Front right Angle -2.201593"
7.221311,"messages","Voltage 0.000000"
7.240054,"NT:/SmartDashboard/Loop Count: ",346
7.240126,"messages","Loop count 347"
7.240391,"messages","Back Left Encoder Voltage 0.000000"
7.24054,"messages","Back Right Encoder Voltage 0.000000"
7.240672,"messages","Back left Angle 1.721593"
7.240818,"messages","Back right Angle 0.681593"
7.240998,"messages","Front left Angle -0.821593"
7.24124,"messages","Front right Angle -2.201593"
7.24148,"messages","Voltage 0.000000"
7.25904,"NT:/SmartDashboard/Loop Count: ",347
7.259241,"messages","Loop count 348"
7.260167,"messages","Back Left Encoder Voltage 0.000000"
7.260688,"messages","Back Right Encoder Voltage 0.000000"
7.261436,"messages","Back left Angle 1.721593"
7.262385,"messages","Back right Angle 0.681593"
7.262712,"messages","Front left Angle -0.821593"
7.262971,"messages","Front right Angle -2.201593"
7.263275,"messages","Voltage 0.000000"
7.280322,"NT:/SmartDashboard/Loop Count: ",348
7.28048,"messages","Loop count 349"
7.280944,"messages","Back Left Encoder Voltage 0.000000"
7.281152,"messages","Back Right Encoder Voltage 0.000000"
7.281449,"messages","Back left Angle 1.721593"
7.281741,"messages","Back right Angle 0.681593"
7.282459,"messages","Front left Angle -0.821593"
7.283087,"messages","Front right Angle -2.201593"
7.283366,"messages","Voltage 0.000000"
7.298931,"NT:/SmartDashboard/Loop Count: ",349
7.298976,"messages","Loop count 350"
7.299235,"messages","Back Left Encoder Voltage 0.000000"
7.299431,"messages","Back Right Encoder Voltage 0.000000"
7.299618,"messages","Back left Angle 1.721593"
7.299768,"messages","Back right Angle 0.681593"
7.299909,"messages","Front left Angle -0.821593"
7.300074,"messages","Front right Angle -2.201593"
7.300276,"messages","Voltage 0.000000"
7.319989,"NT:/SmartDashboard/Loop Count: ",350
7.320083,"messages","Loop count 351"
7.320476,"messages","Back Left Encoder Voltage 0.000000"
7.320723,"messages","Back Right Encoder Voltage 0.000000"
7.3209,"messages","Back left Angle 1.721593"
7.321063,"messages","Back right Angle 0.681593"
7.321235,"messages","Front left Angle -0.821593"
7.321363,"messages","Front right Angle -2.201593"
7.321499,"messages","Voltage 0.000000"
7.339926,"NT:/SmartDashboard/Loop Count: ",351
7.339983,"messages","Loop count 352"
7.340308,"messages","Back Left Encoder Voltage 0.000000"
7.340552,"messages","Back Right Encoder Voltage 0.000000"
7.340748,"messages","Back left Angle 1.721593"
7.340983,"messages","Back right Angle 0.681593"
7.341253,"messages","Front left Angle -0.821593"
7.341579,"messages","Front right Angle -2.201593"
7.341714,"messages","Voltage 0.000000"
7.359051,"NT:/SmartDashboard/Loop Count: ",352
7.359203,"messages","Loop count 353"
7.35976,"messages","Back Left Encoder Voltage 0.000000"
7.360254,"messages","Back Right Encoder Voltage 0.000000"
7.360424,"messages","Back left Angle 1.721593"
7.360601,"messages","Back right Angle 0.681593"
7.360805,"messages","Front left Angle -0.821593"
7.360975,"messages","Front right Angle -2.201593"
7.361122,"messages","Voltage 0.000000"
7.379959,"NT:/SmartDashboard/Loop Count: ",353
7.380034,"messages","Loop count 354"
7.380679,"messages","Back Left Encoder Voltage 0.000000"
7.381063,"messages","Back Right Encoder Voltage 0.000000"
7.381262,"messages","Back left Angle 1.721593"
7.381471,"messages","Back right Angle 0.681593"
7.381609,"messages","Front left Angle -0.821593"
7.38178,"messages","Front right Angle -2.201593"
7.381934,"messages","Voltage 0.000000"
7.398978,"NT:/SmartDashboard/Loop Count: ",354
7.399064,"messages","Loop count 355"
7.399405,"messages","Back Left Encoder Voltage 0.000000"
7.399591,"messages","Back Right Encoder Voltage 0.000000"
7.39979,"messages","Back left Angle 1.721593"
7.400006,"messages","Back right Angle 0.681593"
7.400308,"messages","Front left Angle -0.821593"
7.400505,"messages","Front right Angle -2.201593"
7.400698,"messages","Voltage 0.000000"
7.420368,"NT:/SmartDashboard/Loop Count: ",355
7.420443,"messages","Loop count 356"
7.421066,"messages","Back Left Encoder Voltage 0.000000"
7.421371,"messages","Back Right Encoder Voltage 0.000000"
7.421552,"messages","Back left Angle 1.721593"
7.421696,"messages","Back right Angle 0.681593"
7.421909,"messages","Front left Angle -0.821593"
7.422083,"messages","Front right Angle -2.201593"
7.422293,"messages","Voltage 0.000000"
7.439971,"NT:/SmartDashboard/Loop Count: ",356
7.440099,"messages","Loop count 357"
7.441047,"messages","Back Left Encoder Voltage 0.000000"
7.441475,"messages","Back Right Encoder Voltage 0.000000"
7.441831,"messages","Back left Angle 1.721593"
7.442205,"messages","Back right Angle 0.681593"
7.442485,"messages","Front left Angle -0.821593"
7.442804,"messages","Front right Angle -2.201593"
7.442993,"messages","Voltage 0.000000"
7.459971,"NT:/SmartDashboard/Loop Count: ",357
7.460025,"messages","Loop count 358"
7.460297,"messages","Back Left Encoder Voltage 0.000000"
7.460451,"messages","Back Right Encoder Voltage 0.000000"
7.460688,"messages","Back left Angle 1.721593"
7.460851,"messages","Back right Angle 0.681593"
7.461029,"messages","Front left Angle -0.821593"
7.461194,"messages","Front right Angle -2.201593"
7.46141,"messages","Voltage 0.000000"
7.479947,"NT:/SmartDashboard/Loop Count: ",358
7.480052,"messages","Loop count 359"
7.480763,"messages","Back Left Encoder Voltage 0.000000"
7.481326,"messages","Back Right Encoder Voltage 0.000000"
7.481681,"messages","Back left Angle 1.721593"
7.481892,"messages","Back right Angle 0.681593"
7.482052,"messages","Front left Angle -0.821593"
7.482197,"messages","Front right Angle -2.201593"
7.482357,"messages","Voltage 0.000000"
7.498945,"NT:/SmartDashboard/Loop Count: ",359
7.499019,"messages","Loop count 360"
7.499466,"messages","Back Left Encoder Voltage 0.000000"
7.499821,"messages","Back Right Encoder Voltage 0.000000"
7.500436,"messages","Back left Angle 1.721593"
7.50078,"messages","Back right Angle 0.681593"
7.500972,"messages","Front left Angle -0.821593"
7.501136,"messages","Front right Angle -2.201593"
7.501294,"messages","Voltage 0.000000"
